bath,balcony,price,total_sqft_int,bhk,price_per_sqft
3.0,2.0,252.0,3309.0,3.0,7615.593834995467
5.0,3.0,250.0,1991.0,4.0,12556.504269211451
3.0,0.0,240.0,1290.0,3.0,18604.6511627907
4.0,2.0,175.0,1600.0,4.0,10937.5
1.0,1.0,125.0,1222.0,2.0,10229.132569558102
3.0,3.0,195.0,1200.0,2.0,16250.0
3.0,2.0,60.0,1425.0,3.0,4210.526315789473
3.0,3.0,65.0,1400.0,3.0,4642.857142857143
3.0,2.0,78.0,2849.0,2.0,2737.8027378027377
2.0,1.0,47.0,1240.0,3.0,3790.3225806451615
2.0,1.0,48.0,1241.0,3.0,3867.8485092667206
2.0,1.0,45.51,1350.0,3.0,3371.1111111111113
2.0,1.0,39.0,1200.0,2.0,3250.0
2.0,1.0,34.5,1490.0,3.0,2315.4362416107383
3.0,3.0,62.0,1430.0,3.0,4335.664335664335
2.0,1.0,34.5,1804.0,3.0,1912.4168514412418
2.0,0.0,36.5,1450.0,3.0,2517.2413793103447
3.0,2.0,60.0,2700.0,2.0,2222.222222222222
2.0,2.0,49.0,1865.0,2.0,2627.3458445040214
2.0,2.0,36.5,1115.0,2.0,3273.542600896861
3.0,2.0,56.0,1289.0,3.0,4344.453064391001
2.0,1.0,50.0,2990.0,3.0,1672.2408026755852
3.0,2.0,298.0,1210.0,3.0,24628.099173553717
3.0,2.0,193.0,1150.0,3.0,16782.608695652172
3.0,2.0,62.0,1255.0,2.0,4940.239043824701
2.0,2.0,75.0,1450.0,2.0,5172.413793103448
2.0,1.0,75.0,1476.0,2.0,5081.30081300813
2.0,1.0,97.0,2000.0,3.0,4850.0
2.0,2.0,95.0,1400.0,4.0,6785.714285714285
2.0,2.0,40.0,1100.0,2.0,3636.3636363636365
2.0,3.0,45.0,1020.0,2.0,4411.764705882353
2.0,1.0,25.0,1075.0,2.0,2325.5813953488373
3.0,3.0,82.5,1275.0,2.0,6470.588235294118
2.0,1.0,63.0,1602.0,3.0,3932.5842696629215
3.0,3.0,65.0,1100.0,2.0,5909.090909090909
2.0,1.0,38.0,1550.0,2.0,2451.6129032258063
2.0,1.0,48.5,1130.0,2.0,4292.0353982300885
4.0,2.0,82.0,1216.0,3.0,6743.421052631579
2.0,2.0,65.0,1200.0,3.0,5416.666666666667
3.0,2.0,70.0,1666.0,3.0,4201.680672268908
3.0,3.0,72.0,1418.0,3.0,5077.574047954866
3.0,3.0,80.0,1850.0,3.0,4324.324324324324
2.0,1.0,40.0,1200.0,2.0,3333.3333333333335
3.0,2.0,64.0,1145.0,3.0,5589.519650655022
2.0,2.0,30.0,1280.0,1.0,2343.75
2.0,2.0,50.0,1440.0,2.0,3472.222222222222
2.0,2.0,45.0,1360.0,2.0,3308.823529411765
2.0,2.0,95.0,2005.0,2.0,4738.154613466334
2.0,3.0,40.0,1050.0,2.0,3809.5238095238096
2.0,1.0,61.0,1150.0,3.0,5304.347826086957
2.0,1.0,56.58,1200.0,2.0,4715.0
2.0,1.0,28.0,1355.0,2.0,2066.420664206642
2.0,3.0,90.0,1560.0,1.0,5769.2307692307695
2.0,2.0,36.25,1235.0,2.0,2935.2226720647773
2.0,1.0,62.17,1650.0,2.0,3767.878787878788
3.0,1.0,73.9,2079.0,3.0,3554.593554593555
3.0,1.0,77.89,1500.0,3.0,5192.666666666667
3.0,3.0,170.0,1026.0,2.0,16569.200779727096
3.0,2.0,120.0,1150.0,3.0,10434.782608695652
3.0,2.0,105.0,1550.0,2.0,6774.193548387097
4.0,1.5843757375501535,230.0,2350.0,3.0,9787.234042553191
3.0,2.0,115.0,1380.0,2.0,8333.333333333334
2.0,1.0,115.0,1358.0,2.0,8468.335787923417
3.0,2.0,130.0,1745.0,2.0,7449.856733524355
3.0,2.0,105.0,1190.0,2.0,8823.529411764706
3.0,2.0,160.0,1636.0,4.0,9779.9511002445
3.0,2.0,110.0,1250.0,3.0,8800.0
3.0,3.0,100.0,1190.0,2.0,8403.361344537816
3.0,2.0,120.0,1276.0,3.0,9404.388714733543
3.0,2.0,115.0,1402.0,3.0,8202.567760342368
3.0,3.0,120.0,1450.0,2.0,8275.862068965518
2.0,2.0,105.0,1520.0,2.0,6907.894736842105
3.0,2.0,105.0,1200.0,3.0,8750.0
3.0,3.0,105.0,1410.0,2.0,7446.808510638298
3.0,3.0,125.0,1659.0,2.0,7534.659433393611
2.0,2.0,40.0,1156.0,2.0,3460.2076124567475
2.0,1.0,48.0,1183.0,3.0,4057.4809805579034
2.0,1.0,42.0,1090.0,3.0,3853.211009174312
2.0,2.0,45.0,1938.0,2.0,2321.981424148607
2.0,2.0,82.0,1325.0,3.0,6188.679245283019
3.0,2.0,75.0,1200.0,3.0,6250.0
3.0,2.0,125.0,2038.5,2.0,6131.95977434388
3.0,2.0,104.0,1075.0,2.0,9674.418604651162
3.0,2.0,115.0,2400.0,2.0,4791.666666666667
3.0,2.0,110.0,2912.5,2.0,3776.824034334764
2.0,2.0,52.36,1636.0,2.0,3200.4889975550122
2.0,2.0,32.25,1000.0,2.0,3225.0
3.0,1.0,88.0,2400.0,4.0,3666.6666666666665
2.0,2.0,80.0,1110.0,2.0,7207.207207207207
4.0,1.0,85.0,1224.0,3.0,6944.444444444444
3.0,2.0,39.14,1900.0,2.0,2060.0
2.0,1.0,46.0,1200.0,2.0,3833.3333333333335
3.0,3.0,125.0,1798.0,3.0,6952.169076751947
3.0,2.0,140.0,1290.0,2.0,10852.713178294574
3.0,3.0,50.0,1200.0,2.0,4166.666666666667
2.0,3.0,43.0,1220.0,2.0,3524.590163934426
3.0,0.0,95.0,1445.0,4.0,6574.39446366782
2.0,2.0,44.0,1531.0,2.0,2873.938602220771
2.0,2.0,41.0,1250.0,2.0,3280.0
3.0,3.0,80.0,1605.0,2.0,4984.423676012461
2.0,2.0,43.48,3500.0,1.0,1242.2857142857142
2.0,2.0,40.0,1861.0,2.0,2149.38205265986
2.0,2.0,52.76,975.0,2.0,5411.282051282052
3.0,1.0,62.63,1100.0,2.0,5693.636363636364
2.0,3.0,90.0,1185.0,3.0,7594.93670886076
2.0,3.0,60.0,1330.0,3.0,4511.278195488721
2.0,1.0,43.0,1200.0,2.0,3583.3333333333335
2.0,2.0,40.0,1914.0,2.0,2089.864158829676
2.0,2.0,25.4,1245.0,3.0,2040.1606425702812
2.0,3.0,71.0,1976.0,3.0,3593.1174089068827
3.0,1.0,135.0,1728.0,2.0,7812.5
3.0,1.5843757375501535,252.0,1253.0,3.0,20111.73184357542
3.0,2.0,145.0,1080.0,3.0,13425.925925925925
3.0,1.0,125.0,1770.0,2.0,7062.146892655367
3.0,3.0,350.0,900.0,2.0,38888.88888888889
2.0,2.0,49.0,2760.0,2.0,1775.3623188405797
2.0,0.0,200.0,1700.0,2.0,11764.70588235294
2.0,2.0,60.0,1650.0,1.0,3636.3636363636365
2.0,1.0,60.0,1744.0,3.0,3440.3669724770643
3.0,1.0,110.0,1200.0,2.0,9166.666666666666
2.0,1.0,65.0,1050.0,3.0,6190.476190476191
4.0,2.0,115.0,1100.0,3.0,10454.545454545454
2.0,1.0,230.0,1190.0,3.0,19327.731092436974
2.0,1.0,43.0,1145.0,3.0,3755.4585152838426
2.0,0.0,120.0,2400.0,2.0,5000.0
2.0,1.0,145.0,2087.01,3.0,6947.73863086425
3.0,3.0,90.0,1156.0,3.0,7785.467128027682
3.0,2.0,56.0,1893.0,3.0,2958.2673005810884
2.0,2.0,56.0,1430.0,3.0,3916.083916083916
3.0,2.0,56.0,1703.0,2.0,3288.314738696418
3.0,2.0,56.0,2400.0,3.0,2333.3333333333335
2.0,2.0,95.0,1030.0,2.0,9223.300970873786
2.0,2.0,98.0,1200.0,3.0,8166.666666666667
2.0,1.0,170.0,1400.0,3.0,12142.857142857143
2.0,1.0,78.0,1132.0,2.0,6890.459363957597
3.0,1.0,90.0,1186.0,2.0,7588.532883642496
3.0,2.0,120.0,2065.0,5.0,5811.138014527845
2.0,1.0,120.0,1220.0,3.0,9836.065573770491
3.0,2.0,56.0,1285.0,2.0,4357.976653696498
2.0,1.0,68.0,1135.0,3.0,5991.1894273127755
2.0,1.0,65.0,600.0,1.0,10833.333333333334
3.0,2.0,75.0,1296.0,3.0,5787.037037037037
2.0,2.0,46.0,915.0,2.0,5027.3224043715845
2.0,1.0,61.0,1200.0,2.0,5083.333333333333
3.0,2.0,90.0,1194.0,2.0,7537.688442211055
2.0,2.0,46.0,740.0,2.0,6216.216216216216
2.0,1.0,61.0,1005.0,1.0,6069.651741293533
2.0,2.0,48.0,1308.0,2.0,3669.7247706422017
2.0,2.0,56.0,1070.0,3.0,5233.644859813084
2.0,2.0,98.0,1400.0,2.0,7000.0
2.0,1.0,69.0,1800.0,2.0,3833.3333333333335
2.0,1.0,53.0,1410.0,2.0,3758.8652482269504
2.0,2.0,65.0,1790.0,2.0,3631.2849162011175
2.0,2.0,46.0,1100.0,2.0,4181.818181818182
2.0,2.0,46.0,1059.0,2.0,4343.720491029273
2.0,2.0,56.0,1108.0,1.0,5054.151624548736
2.0,2.0,46.0,1581.0,2.0,2909.55091714105
2.0,2.0,44.0,1027.0,2.0,4284.323271665044
2.0,2.0,60.0,982.0,1.0,6109.979633401222
2.0,2.0,135.0,1206.0,2.0,11194.029850746268
2.0,1.0,70.0,1200.0,3.0,5833.333333333333
2.0,2.0,46.0,1827.0,2.0,2517.7887246852765
2.0,1.5843757375501535,70.0,1270.0,3.0,5511.811023622047
3.0,1.0,89.0,1057.0,2.0,8420.056764427625
2.0,2.0,60.0,1090.0,3.0,5504.587155963302
3.0,2.0,165.0,1195.0,3.0,13807.531380753138
2.0,2.0,51.0,1610.0,2.0,3167.7018633540374
2.0,2.0,45.0,1465.0,2.0,3071.6723549488056
2.0,2.0,54.89,1490.0,3.0,3683.8926174496646
2.0,2.0,52.86,3200.0,2.0,1651.875
2.0,1.0,175.0,1274.0,3.0,13736.263736263736
3.0,2.0,110.0,1200.0,2.0,9166.666666666666
2.0,1.0,145.0,2045.0,2.0,7090.464547677261
3.0,2.0,125.0,1307.0,2.0,9563.88676358072
2.0,2.0,46.0,600.0,1.0,7666.666666666667
3.0,1.5843757375501535,110.0,2401.0,2.0,4581.424406497293
2.0,1.0,67.38,850.0,2.0,7927.058823529412
2.0,1.0,80.0,1089.0,3.0,7346.189164370982
2.0,1.0,68.0,1045.0,2.0,6507.177033492823
3.0,2.0,56.0,1100.0,2.0,5090.909090909091
3.0,3.0,56.0,1185.0,2.0,4725.738396624472
2.0,2.0,46.0,1000.0,2.0,4600.0
3.0,2.0,101.0,1109.0,2.0,9107.303877366998
1.0,1.0,88.0,1360.0,3.0,6470.588235294118
3.0,1.0,130.0,1750.0,3.0,7428.571428571428
3.0,2.0,126.0,1665.0,2.0,7567.5675675675675
2.0,2.0,96.0,1290.0,3.0,7441.860465116279
2.0,2.0,75.0,1500.0,3.0,5000.0
2.0,2.0,125.0,1210.0,2.0,10330.578512396694
2.0,2.0,44.0,2648.0,1.0,1661.631419939577
2.0,2.0,46.0,1416.0,1.0,3248.587570621469
2.0,2.0,60.0,1146.0,3.0,5235.602094240838
2.0,1.0,90.0,1176.0,2.0,7653.061224489796
2.0,2.0,42.0,1464.0,1.0,2868.8524590163934
2.0,2.0,43.0,940.0,2.0,4574.468085106383
2.0,2.0,47.0,1355.0,1.0,3468.6346863468634
2.0,2.0,47.0,834.0,2.0,5635.491606714629
3.0,1.0,90.0,1200.0,2.0,7500.0
2.0,2.0,85.0,4200.0,1.0,2023.8095238095239
2.0,2.0,47.0,840.0,2.0,5595.238095238095
2.0,2.0,96.0,1070.0,3.0,8971.96261682243
3.0,2.0,83.05,1180.0,2.0,7038.135593220339
2.0,1.0,65.0,1830.0,1.0,3551.912568306011
3.0,2.0,100.0,1460.0,2.0,6849.315068493151
2.0,2.0,46.0,1198.0,1.0,3839.7328881469116
3.0,2.0,85.0,1250.0,2.0,6800.0
2.0,2.0,46.0,1025.0,2.0,4487.804878048781
2.0,1.0,85.0,1200.0,3.0,7083.333333333333
2.0,2.0,75.0,1010.0,2.0,7425.742574257426
2.0,1.0,82.0,1500.0,2.0,5466.666666666667
2.0,1.0,75.0,1672.0,2.0,4485.645933014354
2.0,1.0,90.0,1660.0,2.0,5421.686746987952
2.0,1.0,67.65,1432.0,2.0,4724.162011173185
3.0,1.0,90.0,1270.0,2.0,7086.614173228347
3.0,2.0,97.83,1650.0,2.0,5929.090909090909
3.0,0.0,120.0,1100.0,2.0,10909.09090909091
3.0,1.0,73.0,1578.0,2.0,4626.108998732573
3.0,2.0,150.0,1630.0,3.0,9202.453987730061
3.0,2.0,132.0,2028.0,2.0,6508.87573964497
3.0,2.0,125.0,1400.0,2.0,8928.57142857143
2.0,1.0,49.5,1100.0,2.0,4500.0
2.0,1.0,85.0,1655.0,2.0,5135.95166163142
3.0,2.0,135.0,1200.0,3.0,11250.0
3.0,2.0,124.0,1080.0,3.0,11481.481481481482
2.0,1.0,87.0,1000.0,2.0,8700.0
3.0,2.0,100.0,1200.0,3.0,8333.333333333334
3.0,2.0,110.0,1140.0,3.0,9649.122807017544
3.0,2.0,112.0,1095.0,2.0,10228.310502283104
3.0,1.0,110.0,1185.0,3.0,9282.700421940928
3.0,1.0,95.1,920.0,2.0,10336.95652173913
3.0,2.0,133.0,1325.0,2.0,10037.735849056604
3.0,1.0,140.0,1431.0,4.0,9783.368273934311
3.0,2.0,128.0,1140.0,2.0,11228.070175438597
3.0,2.0,120.0,1200.0,2.0,10000.0
2.0,1.0,90.0,1703.0,2.0,5284.791544333529
3.0,2.0,134.0,1215.0,3.0,11028.80658436214
2.0,2.0,85.0,760.0,2.0,11184.21052631579
2.0,1.0,74.0,1508.0,2.0,4907.161803713528
2.0,1.0,78.0,1143.0,2.0,6824.146981627297
3.0,2.0,115.0,1265.0,2.0,9090.90909090909
3.0,2.0,85.0,1220.0,2.0,6967.213114754099
2.0,1.0,77.0,1126.0,2.0,6838.365896980462
3.0,2.0,125.0,1074.0,2.0,11638.733705772813
3.0,1.0,320.0,3150.0,3.0,10158.730158730159
3.0,2.0,110.0,1195.0,3.0,9205.020920502093
2.0,1.0,79.9,1169.0,2.0,6834.901625320787
2.0,0.0,72.76,1200.0,2.0,6063.333333333334
1.0,1.0,16.0,1350.0,2.0,1185.1851851851852
3.0,2.0,119.0,1148.0,2.0,10365.853658536585
2.0,2.0,130.0,1440.0,2.0,9027.777777777777
4.0,1.0,245.0,5000.0,5.0,4900.0
3.0,2.0,134.0,1400.0,2.0,9571.42857142857
3.0,1.0,150.0,1641.0,2.0,9140.767824497258
2.0,1.0,98.0,1695.0,1.0,5781.710914454277
3.0,1.0,83.87,980.0,2.0,8558.163265306122
3.0,2.0,127.0,1300.0,3.0,9769.23076923077
4.0,3.0,198.0,2337.0,4.0,8472.400513478819
2.0,2.0,250.0,1410.0,2.0,17730.49645390071
2.0,1.0,123.0,3000.0,1.0,4100.0
2.0,1.0,99.39,1098.0,2.0,9051.91256830601
2.0,1.0,115.0,3436.0,1.0,3346.9150174621655
2.0,1.0,54.0,1205.47,1.0,4479.580578529536
3.0,3.0,395.0,2700.0,3.0,14629.62962962963
2.0,2.0,107.0,1000.0,2.0,10700.0
3.0,2.0,135.0,1315.0,3.0,10266.15969581749
3.0,3.0,175.0,1050.0,3.0,16666.666666666668
3.0,2.0,83.87,800.0,2.0,10483.75
3.0,2.0,121.0,4500.0,5.0,2688.8888888888887
3.0,2.0,90.0,950.0,2.0,9473.684210526315
2.0,1.0,108.0,1010.0,2.0,10693.069306930693
3.0,3.0,226.0,1194.0,3.0,18927.973199329983
4.0,2.0,165.0,1247.0,3.0,13231.756214915798
3.0,2.0,117.0,1190.0,3.0,9831.932773109243
2.0,2.0,95.0,1080.0,3.0,8796.296296296296
4.0,2.0,203.0,2072.0,3.0,9797.297297297297
4.0,2.0,410.0,5000.0,8.0,8200.0
3.0,1.0,195.0,1200.0,3.0,16250.0
3.0,2.0,195.0,1076.0,2.0,18122.67657992565
3.0,2.0,113.0,1200.0,3.0,9416.666666666666
3.0,2.0,117.0,1200.0,2.0,9750.0
3.0,2.0,134.0,1698.0,2.0,7891.637220259128
3.0,2.0,150.0,1041.0,2.0,14409.22190201729
2.0,1.0,99.26,1200.0,2.0,8271.666666666666
2.0,1.0,115.0,1150.0,2.0,10000.0
2.0,1.0,137.0,1100.0,3.0,12454.545454545454
3.0,2.0,155.0,1264.0,2.0,12262.658227848102
2.0,1.0,98.0,1121.0,1.0,8742.194469223907
3.0,2.0,155.0,1704.0,3.0,9096.2441314554
3.0,2.0,175.0,1053.0,3.0,16619.18328584995
3.0,2.0,380.0,1575.0,3.0,24126.984126984127
4.0,2.0,215.0,1254.0,3.0,17145.135566188197
4.0,1.5843757375501535,240.0,2017.0,3.0,11898.859692612792
2.0,2.0,102.0,1200.0,3.0,8500.0
2.0,3.0,140.0,1500.0,2.0,9333.333333333334
2.0,3.0,85.0,1200.0,3.0,7083.333333333333
3.0,3.0,260.0,1806.0,3.0,14396.456256921374
3.0,3.0,132.0,1320.0,3.0,10000.0
3.0,0.0,165.0,1063.0,2.0,15522.107243650047
3.0,2.0,148.0,2119.0,2.0,6984.4266163284565
3.0,1.0,101.0,1240.0,2.0,8145.1612903225805
3.0,2.0,115.0,1000.0,2.0,11500.0
2.0,1.0,97.0,2760.0,2.0,3514.4927536231885
3.0,2.0,113.0,1320.0,2.0,8560.60606060606
3.0,2.0,140.0,920.0,2.0,15217.391304347826
3.0,1.0,200.0,1832.0,4.0,10917.03056768559
2.0,2.0,49.35,1370.0,1.0,3602.189781021898
4.0,2.0,145.0,1634.0,3.0,8873.929008567931
3.0,2.0,123.0,2159.0,2.0,5697.081982399259
2.0,2.0,72.0,1175.0,2.0,6127.659574468085
3.0,2.0,130.0,1075.0,2.0,12093.023255813954
3.0,2.0,130.0,1225.0,2.0,10612.244897959185
2.0,1.5843757375501535,92.0,1100.0,2.0,8363.636363636364
2.0,1.0,68.0,1100.0,2.0,6181.818181818182
3.0,3.0,88.0,1152.0,2.0,7638.888888888889
3.0,3.0,89.0,2140.0,2.0,4158.878504672897
2.0,1.0,45.0,1126.0,2.0,3996.4476021314385
1.0,0.0,48.0,1173.0,3.0,4092.071611253197
2.0,1.0,28.0,1005.0,1.0,2786.0696517412935
2.0,1.0,52.0,930.0,2.0,5591.397849462365
2.0,2.0,57.0,1200.0,2.0,4750.0
2.0,2.0,53.5,1850.0,2.0,2891.891891891892
2.0,1.0,60.0,1020.07,1.0,5881.949277990726
2.0,2.0,48.0,1584.01,1.0,3030.2838997228555
2.0,2.0,42.12,1180.0,2.0,3569.491525423729
2.0,1.0,54.5,1150.0,2.0,4739.130434782609
3.0,2.0,54.24,1148.0,3.0,4724.738675958188
2.0,2.0,52.0,2145.0,2.0,2424.242424242424
2.0,2.0,50.0,1160.0,2.0,4310.3448275862065
2.0,1.0,49.0,1640.0,2.0,2987.8048780487807
2.0,2.0,53.5,1655.0,2.0,3232.628398791541
2.0,2.0,55.5,1166.0,2.0,4759.862778730703
2.0,1.0,57.5,1000.0,2.0,5750.0
2.0,1.0,52.32,2061.0,2.0,2538.5735080058225
2.0,1.0,64.0,1453.0,3.0,4404.67997247075
2.0,1.0,58.0,1120.0,2.0,5178.571428571428
2.0,2.0,54.5,1704.0,2.0,3198.3568075117373
3.0,2.0,80.0,1814.0,4.0,4410.143329658214
3.0,0.0,84.205,1600.0,2.0,5262.8125
2.0,1.0,55.5,964.0,2.0,5757.261410788382
2.0,1.0,53.57,1297.0,2.0,4130.300693909021
2.0,2.0,56.5,980.0,2.0,5765.306122448979
4.0,2.0,150.0,1929.0,3.0,7776.049766718507
3.0,2.0,102.0,1567.0,3.0,6509.253350350989
3.0,3.0,120.0,1150.0,2.0,10434.782608695652
2.0,2.0,115.0,1080.0,3.0,10648.148148148148
3.0,2.0,135.0,1500.0,3.0,9000.0
3.0,2.0,140.0,1206.0,2.0,11608.623548922056
2.0,2.0,61.58,913.0,2.0,6744.797371303395
3.0,1.0,159.0,1640.0,3.0,9695.121951219513
3.0,1.0,109.0,1200.0,3.0,9083.333333333334
3.0,2.0,95.0,1500.0,3.0,6333.333333333333
2.0,1.0,92.0,1745.0,2.0,5272.206303724928
2.0,2.0,83.73,1660.0,2.0,5043.975903614458
2.0,1.0,87.0,1206.0,2.0,7213.9303482587065
3.0,1.5843757375501535,101.0,1424.0,3.0,7092.696629213483
3.0,2.0,160.0,2357.0,5.0,6788.290199406025
3.0,1.5843757375501535,99.27,1110.0,2.0,8943.243243243243
2.0,1.0,83.09,1370.0,2.0,6064.963503649635
2.0,1.0,56.0,1563.0,2.0,3582.853486884197
2.0,1.0,94.5,1400.0,2.0,6750.0
2.0,1.0,49.5,1150.0,2.0,4304.347826086957
3.0,1.0,86.56,1100.0,2.0,7869.090909090909
2.0,3.0,97.0,1355.0,2.0,7158.671586715867
3.0,1.0,109.0,1200.0,3.0,9083.333333333334
3.0,2.0,102.0,1035.0,2.0,9855.072463768116
3.0,1.0,118.0,997.0,2.0,11835.506519558676
2.0,2.0,65.0,1749.0,2.0,3716.4093767867353
3.0,2.0,96.5,992.0,2.0,9727.822580645161
2.0,1.0,59.45,1252.0,2.0,4748.402555910543
3.0,3.0,65.21,2790.0,2.0,2337.275985663082
2.0,1.0,75.76,3500.0,2.0,2164.571428571429
3.0,2.0,95.0,2384.0,2.0,3984.8993288590605
2.0,1.5843757375501535,84.18,1340.0,3.0,6282.089552238806
3.0,1.0,133.0,2300.0,3.0,5782.608695652174
2.0,1.0,77.88,1191.0,2.0,6539.0428211586905
3.0,1.0,110.0,1555.0,3.0,7073.954983922829
2.0,1.0,87.0,1050.0,2.0,8285.714285714286
2.0,1.0,74.0,1200.0,2.0,6166.666666666667
2.0,1.0,66.0,1200.0,2.0,5500.0
2.0,1.0,95.0,1500.0,2.0,6333.333333333333
2.0,2.0,50.0,2400.0,2.0,2083.3333333333335
3.0,2.0,120.0,2400.0,2.0,5000.0
2.0,1.0,69.6,1150.0,2.0,6052.173913043477
2.0,3.0,47.0,750.0,2.0,6266.666666666667
2.0,1.0,54.92,1180.0,1.0,4654.237288135593
2.0,3.0,80.0,1693.0,2.0,4725.339633786179
2.0,0.0,45.0,1160.0,2.0,3879.310344827586
3.0,3.0,128.0,1362.0,3.0,9397.944199706315
2.0,1.0,87.0,1086.0,2.0,8011.049723756906
2.0,1.0,56.0,1820.0,2.0,3076.923076923077
2.0,1.0,83.0,1120.0,3.0,7410.714285714285
3.0,1.0,116.0,1101.0,3.0,10535.876475930972
3.0,1.5843757375501535,120.0,1397.0,3.0,8589.835361488906
2.0,1.0,49.9,1210.0,2.0,4123.966942148761
2.0,1.0,83.0,900.0,2.0,9222.222222222223
3.0,1.0,88.6,2378.0,2.0,3725.8200168208577
2.0,1.0,69.18,2400.0,2.0,2882.5000000000005
2.0,1.0,53.0,1276.0,2.0,4153.605015673981
3.0,2.0,129.0,1804.0,2.0,7150.776053215078
3.0,2.0,105.0,3410.0,2.0,3079.1788856304984
2.0,1.0,36.0,1700.0,2.0,2117.6470588235293
3.0,3.0,138.0,1590.0,4.0,8679.245283018869
3.0,1.5843757375501535,103.0,1197.0,2.0,8604.84544695071
3.0,0.0,75.99,2990.0,2.0,2541.4715719063543
3.0,2.0,140.0,1476.0,3.0,9485.09485094851
2.0,1.0,69.61,1170.0,3.0,5949.572649572649
2.0,1.0,89.56,1035.0,1.0,8653.140096618357
2.0,1.0,50.74,2020.0,2.0,2511.8811881188117
3.0,2.0,86.0,1158.0,2.0,7426.597582037996
2.0,1.0,67.0,1085.0,2.0,6175.115207373272
2.0,1.0,80.0,3633.0,2.0,2202.0368841178088
2.0,1.0,43.4,1630.0,2.0,2662.5766871165642
2.0,1.0,55.0,750.0,2.0,7333.333333333333
3.0,3.0,78.0,1382.0,3.0,5643.994211287988
2.0,1.0,52.0,1140.0,2.0,4561.403508771929
2.0,1.0,34.72,1850.0,2.0,1876.7567567567567
2.0,2.0,80.0,1245.0,3.0,6425.70281124498
2.0,1.0,69.18,1810.0,2.0,3822.0994475138127
3.0,1.0,131.0,1200.0,3.0,10916.666666666666
1.0,1.0,80.0,1780.0,2.0,4494.38202247191
2.0,0.0,27.0,1130.0,2.0,2389.380530973451
2.0,1.0,24.0,1080.0,2.0,2222.222222222222
3.0,2.0,65.0,1245.0,3.0,5220.883534136547
2.0,1.0,50.0,2500.0,3.0,2000.0
3.0,3.0,70.0,1560.0,2.0,4487.179487179487
3.0,2.0,95.0,1478.0,2.0,6427.604871447903
2.0,0.0,42.0,1690.0,2.0,2485.207100591716
2.0,2.0,49.0,2503.0,2.0,1957.6508190171794
2.0,1.0,45.0,1272.0,2.0,3537.735849056604
2.0,1.0,39.0,4110.0,2.0,948.9051094890511
2.0,2.0,45.0,1500.0,3.0,3000.0
2.0,2.0,67.0,1069.0,3.0,6267.539756782039
2.0,2.0,95.0,1295.0,3.0,7335.907335907336
2.0,2.0,94.42,1035.0,2.0,9122.705314009661
3.0,1.0,68.75,1000.0,2.0,6875.0
3.0,2.0,110.0,1691.0,2.0,6505.026611472502
3.0,3.0,89.55,1430.0,3.0,6262.237762237763
4.0,0.0,95.1,1610.0,4.0,5906.832298136646
3.0,2.0,65.0,1157.0,2.0,5617.9775280898875
3.0,2.0,75.77,1464.0,2.0,5175.546448087432
2.0,1.0,78.0,3600.0,1.0,2166.6666666666665
3.0,2.0,146.0,1590.0,3.0,9182.389937106918
2.0,2.0,113.0,1178.0,3.0,9592.529711375213
2.0,1.0,84.0,1335.0,2.0,6292.134831460674
2.0,1.0,88.0,1230.0,3.0,7154.471544715447
2.0,1.0,82.0,1150.0,2.0,7130.434782608696
3.0,3.0,84.95,1410.0,2.0,6024.822695035461
2.0,0.0,67.9,1230.0,2.0,5520.325203252033
2.0,1.0,87.0,1200.0,2.0,7250.0
2.0,2.0,110.0,1610.0,2.0,6832.298136645963
3.0,3.0,110.0,1733.0,4.0,6347.3744950952105
2.0,1.0,75.0,1243.0,2.0,6033.789219629927
2.0,1.0,74.23,1100.0,2.0,6748.181818181818
2.0,2.0,67.0,1970.0,1.0,3401.015228426396
4.0,1.0,120.0,1500.0,3.0,8000.0
3.0,3.0,142.0,1200.0,3.0,11833.333333333334
2.0,1.0,49.43,890.0,1.0,5553.932584269663
1.0,0.0,42.65,1415.0,1.0,3014.1342756183744
3.0,2.0,131.0,1540.0,3.0,8506.493506493507
3.0,2.0,76.0,1200.0,3.0,6333.333333333333
3.0,2.0,140.0,1400.0,2.0,10000.0
2.0,1.0,87.48,3000.0,6.0,2916.0
3.0,1.0,110.0,1275.0,3.0,8627.450980392157
2.0,1.0,58.0,1200.0,3.0,4833.333333333333
1.0,1.0,39.0,1050.0,2.0,3714.285714285714
2.0,2.0,59.9,1200.0,2.0,4991.666666666667
2.0,1.0,45.0,1075.0,2.0,4186.046511627907
2.0,1.0,46.48,1200.0,3.0,3873.3333333333335
2.0,1.0,47.65,1100.0,3.0,4331.818181818182
2.0,3.0,39.0,1188.0,2.0,3282.8282828282827
2.0,1.5843757375501535,38.0,825.0,2.0,4606.060606060606
2.0,1.0,64.0,1199.0,2.0,5337.781484570475
2.0,1.0,65.0,1545.0,2.0,4207.119741100324
2.0,1.0,37.0,2400.0,2.0,1541.6666666666667
2.0,1.0,38.19,1012.0,2.0,3773.715415019763
3.0,2.0,65.0,1350.0,3.0,4814.814814814815
2.0,2.0,75.0,4408.0,2.0,1701.4519056261342
3.0,3.0,80.0,2317.0,2.0,3452.740612861459
2.0,2.0,37.49,1817.0,1.0,2063.2911392405063
2.0,1.0,42.0,1395.0,1.0,3010.7526881720432
3.0,1.0,89.0,1846.0,2.0,4821.235102925244
2.0,2.0,38.1,1675.0,2.0,2274.626865671642
